harness,kind,category,name,covered,our_equivalent,similar_to,decision,path,description
ours:.codex,hook,hooks,block-generated-edits.py,ours,hook:hooks/block-generated-edits,,,hooks/block-generated-edits.py,
ours:.codex,rule,core,core/01-delegation,ours,rule:rules/core/01-delegation,,,rules/core/01-delegation.md,
ours:.codex,rule,core,core/02-knowledge-discoverability,ours,rule:rules/core/02-knowledge-discoverability,,,rules/core/02-knowledge-discoverability.md,
ours:.codex,rule,core,core/03-ak-guidelines,ours,rule:rules/core/03-ak-guidelines,,,rules/core/03-ak-guidelines.md,
ours:.codex,rule,python,python/coding-style,ours,rule:rules/python/coding-style,,,rules/python/coding-style.md,
ours:.codex,rule,python,python/safety,ours,rule:rules/python/safety,,,rules/python/safety.md,
ours:.codex,rule,python,python/testing,ours,rule:rules/python/testing,,,rules/python/testing.md,
ours:.codex,skill,skills,adopt,ours,skill:skills/adopt,,,skills/adopt/SKILL.md,"Adopt this reusable agent setup to a repository by refreshing only the Codex project overlay files. Use when asked to adapt the harness to the current repo, update repo facts, or produce an adoption report without rewriting reusable core skills, agents, hooks, or rules."
ours:.codex,skill,skills,ak-guide,ours,skill:skills/ak-guide,,,skills/ak-guide/SKILL.md,"Behavioral guidelines to reduce common LLM coding mistakes. Use when writing, reviewing, or refactoring code to avoid overcomplication, make surgical changes, surface assumptions, and define verifiable success criteria."
ours:.codex,skill,skills,beads,ours,skill:skills/beads,,,skills/beads/SKILL.md,"Use when working in a repository that uses bd or Beads for durable project task tracking, issue dependencies, blocker management, multi-session handoff, or shared work memory. Trigger when the user asks to find ready work, claim or close tasks, create follow-up work, inspect blockers, or recover project context; also when starting a new task or implementation, choosing what to work on next, or wrapping up a work session."
ours:.codex,skill,skills,brainstorming,ours,skill:skills/brainstorming,,,skills/brainstorming/SKILL.md,"Use for standard or deep feature work when requirements are ambiguous, exploratory, or not yet approved for implementation."
ours:.codex,skill,skills,check-invariants,ours,skill:skills/check-invariants,,,skills/check-invariants/SKILL.md,"Run mechanically checkable invariants from the Codex project overlay and report pass or fail. Use when asked to check project invariants, validate repo structure, or audit whether documented constraints still match the working tree."
ours:.codex,skill,skills,codebase-architecture-research,ours,skill:skills/codebase-architecture-research,,,skills/codebase-architecture-research/SKILL.md,"Investigate a provided source codebase or external repository and produce architecture-focused research reports for future agents and human review. Use when asked to understand a codebase such as external/<name> or external/<name>, map its core architecture, runtime lifecycle, data/state model, inner workings, integration points, or create docs/research/codebases/name/ Markdown and HTML reports while avoiding excessive focus on cosmetic UI, release plumbing, generic tooling, or process layers unless they explain core behavior."
ours:.codex,skill,skills,cost-estimate,ours,skill:skills/cost-estimate,,,skills/cost-estimate/SKILL.md,>
ours:.codex,skill,skills,deep-research,ours,skill:skills/deep-research,,,skills/deep-research/SKILL.md,"Use only when the user explicitly invokes `$deep-research`, says ""use deep research"", or asks to run this specific skill. Produces decision-grade research with scoped depth, source strategy, synthesis, counterarguments, and HTML artifacts for human review. Do not trigger implicitly for ordinary analysis, brainstorming, codebase research, document review, cost estimates, or quick questions."
ours:.codex,skill,skills,design-evolve,ours,skill:skills/design-evolve,,,skills/design-evolve/SKILL.md,>
ours:.codex,skill,skills,document-review,ours,skill:skills/document-review,,,skills/document-review/SKILL.md,"Use when a requirements or plan document exists and needs a focused review for gaps, scope bloat, missing constraints, or risky assumptions."
ours:.codex,skill,skills,grill-me,ours,skill:skills/grill-me,,,skills/grill-me/SKILL.md,"Relentless design-review interviewer that systematically interrogates every aspect of a plan, architecture, or design document. Use this skill whenever the user says ""grill me"", ""interview me about this"", ""poke holes in my design"", ""stress test this plan"", ""challenge my architecture"", ""what am I missing"", ""help me think through this"", ""walk through my design"", ""question my assumptions"", or any variant where they want an adversarial-but-constructive deep dive into a plan, spec, proposal, or system design. Also trigger when the user uploads a design doc, architecture diagram, or technical spec and asks for critique, review, or thorough questioning. This skill is about exhaustive interrogation, not surface-level feedback — it goes branch by branch through every decision until nothing is left unexamined."
ours:.codex,skill,skills,html-artifact,ours,skill:skills/html-artifact,,,skills/html-artifact/SKILL.md,"Create polished single-file HTML artifacts as an alternative to markdown for documents meant to be read by humans. Use whenever the user asks for an implementation plan, status report, post-mortem, architecture doc, scaling analysis, capacity dashboard, research explainer, concept walkthrough, PR writeup, or other long-form documents that benefit from richer structure than markdown — KPI tiles, charts, tables, mockups, code blocks with copy buttons, collapsibles, SVG diagrams, or small interactive controls. Also use when the user asks for ""an HTML file"", ""HTML artifact"", ""HTML doc"", ""HTML version of this"", or ""a one-pager"". Do NOT use for React components, web apps, marketing pages, or visually expressive design (use frontend-design); for READMEs, docstrings, agent prompts, CLAUDE.md, or anything destined for git/CLI/another agent (use markdown); or for content under ~50 lines where visual structure doesn't earn its weight."
ours:.codex,skill,skills,migrate-claude-to-codex,ours,skill:skills/migrate-claude-to-codex,,,skills/migrate-claude-to-codex/SKILL.md,"Migrate a Claude Code harness into Codex-native repo assets. Use when a repository has .claude agents, commands, skills, hooks, rules, docs, or project overlays that should become .codex skills, agents, hooks, rules, config, and project docs; also use when verifying whether Codex can discover the migrated harness."
ours:.codex,skill,skills,phase-execution,ours,skill:skills/phase-execution,,,skills/phase-execution/SKILL.md,"Execute a development phase from a workstream roadmap, following the full cycle (plan, Codex critique, implement, verify, review) with beads as the work-state anchor."
ours:.codex,skill,skills,planning,ours,skill:skills/planning,,,skills/planning/SKILL.md,Use when approved requirements or a clear multi-step request need a durable implementation plan before coding.
ours:.codex,skill,skills,prepare-phases,ours,skill:skills/prepare-phases,,,skills/prepare-phases/SKILL.md,"Turn input documents or research notes into a Beads-backed workstream: brainstorm, roadmap, and seeded epics/stages. Use when asked to prepare phase execution, convert research into a workstream, or create Beads-backed implementation phases."
ours:.codex,skill,skills,run-phases,ours,skill:skills/run-phases,,,skills/run-phases/SKILL.md,Execute all remaining phases of a Beads-backed workstream sequentially with context management. Use when the user explicitly asks to run every incomplete phase from a roadmap after workstream tracking is bootstrapped.
ours:.codex,skill,skills,subagent-driven-development,ours,skill:skills/subagent-driven-development,,,skills/subagent-driven-development/SKILL.md,Use when executing an approved standard or deep plan through bounded tasks with implementer and review agents.
ours:.codex,skill,skills,systematic-debugging,ours,skill:skills/systematic-debugging,,,skills/systematic-debugging/SKILL.md,"Use for bugs, failing tests, broken integrations, or confusing behavior before proposing fixes."
ours:.codex,skill,skills,teach-session,ours,skill:skills/teach-session,,,skills/teach-session/SKILL.md,Effective teacher who makes the learner deeply understand the work produced in specific session.
ours:.codex,skill,skills,test-driven-development,ours,skill:skills/test-driven-development,,,skills/test-driven-development/SKILL.md,"Use for risky behavior changes, bug fixes, or legacy edits where test-first or characterization-first execution is the safest path."
ours:.codex,skill,skills,use-codex,ours,skill:skills/use-codex,,,skills/use-codex/SKILL.md,"Choose and invoke the right Codex surface for project automation, reviews, rescue tasks, and cross-agent workflows. Use when asked how to run Codex from this repo, review local changes, launch noninteractive Codex work, or replace old Claude-plugin Codex commands with repo-native Codex CLI/app primitives."
ours:.codex,skill,skills,verification-before-completion,ours,skill:skills/verification-before-completion,,,skills/verification-before-completion/SKILL.md,"Use before claiming a change is complete, fixed, or ready. Requires fresh verification evidence."
